ExperimentName	Subject	Session	Block	AffichageMot2.ACC	ContextSent	CorrResp	ExpectedV	FillerType	HasPronoun	IsAnimate	Item	ItemType	LeftWord	Length	List	N1	N1Type	NumPositions	RightWord	Running	Sentence	Slide1.ACC	Slide1.CRESP	Slide1.RESP	Slide1.RT	SubList	Tense	VerbPosition	Word
XP2List2	154	2	40	0	What will we put in the salad?	1	Vsg	Simple	0	0	60	filler	is	filler	0	filler	filler	4	are	Part1	Half $ of $ the lettuce $ already wilted.	1	1	1	965	a	present	3	 already wilted.
XP2List2	154	2	41	0	Why is the meeting with management taking so long?	3	Vpl	Simple	0	0	56	filler	is	filler	0	filler	filler	4	are	Part1	The union $ organizers $ fighting for $ better wages.	1	3	3	682	a	present	2	 better wages.
XP2List2	154	2	42	0	What caused the delay at the construction site?	3	Vpl	Simple	0	0	53	filler	was	filler	0	filler	filler	4	were	Part1	Two surveyors $ carefully $ packing up $ their equipment.	1	3	3	703	a	past	1	 their equipment.
XP2List2	154	2	43	0	What are the former members of the jazz group up to now?	3	Vpl	MA	0	0	68	filler	is	filler	0	filler	filler	5	are	Part1	The pianists $ Alexander $ and Ginnie $ learning $ classical sonatas.	1	3	3	903	a	present	3	 classical sonatas.
XP2List2	154	2	44	0	Do we know why we couldn't go back to library?	1	Vsg	RC	0	0	45	filler	was	filler	0	filler	filler	4	were	Part1	One DVD $ that $ Kayleigh borrowed $ past due.	1	1	1	945	a	past	3	 past due.
XP2List2	154	2	45	0	Do you have a reason for switching to the new typesetting program?	1	Vsg	Simple	0	0	61	filler	was	filler	0	filler	filler	4	were	Part1	This $ word processor $ known to $ crash often.	1	1	1	1996	a	past	2	 crash often.
XP2List2	154	2	46	0	What startled the backpackers out of their slumber?	3	Vpl	Simple	0	0	57	filler	was	filler	0	filler	filler	5	were	Part1	Numerous $ coyotes $ heard howling $ in $ the canyon.	1	3	3	929	a	past	2	 the canyon.
XP2List2	154	2	47	0	Have you read anything interesting on the NASA website lately?	1	Vsg	Simple	0	0	64	filler	is	filler	0	filler	filler	5	are	Part1	Another $ asteroid $ expected to $ miss Earth $ this week.	1	1	1	2012	a	present	2	 this week.
XP2List2	154	2	48	0	How will your wife spend the evening while you're away?	1	Vsg	MA	0	0	69	filler	is	filler	0	filler	filler	4	are	Part1	Martina $ going $ to a $ jazz concert.	1	1	1	729	a	present	1	 jazz concert.
XP2List2	154	2	49	0	Does Uncle Roger have any valuables, like coins, in his home to insure?	3	Vsg	test	0	0	13	test	is	short	2	collection	collections	3	are	Part1	A collection $ on the $ closet shelf.	0	3	1	686	a	present	1	 closet shelf.
XP2List2	154	2	50	0	Who was your favorite customer today at the toystore?	1	Vsg	MA	0	0	77	filler	was	filler	0	filler	filler	7	were	Part1	The new $ grandpa Olaf $ looking for $ a cute $ teddy bear $ for his $ granddaughter.	1	1	1	1915	a	past	2	 granddaughter.
XP2List2	154	2	51	0	Why couldn't Bill and Randy receive text messages?	3	Vpl	Simple	0	0	88	filler	was	filler	0	filler	filler	7	were	Part1	After being $ dropped, $ their $ cell phones $ never $ the same $ again.	1	3	3	824	a	past	4	 again.
XP2List2	154	2	52	0	Does Lila have anything to remind her of her travels, like postcards?	3	Vpl	test	0	0	17	test	is	short	2	lot	measure	3	are	Part1	A lot $ in the $ desk drawer.	0	3	1	1713	a	present	1	 desk drawer.
XP2List2	154	2	53	0	Do they have any old timepieces, clocks for example, in this store to sell at auction?	3	Vpl	test	1	0	26	test	was	short	2	many	quant	3	were	Part2	Many $ in the $ antiques department.	1	3	3	1620	b	past	1	 antiques department.
XP2List2	154	2	54	0	Do you know what type of firewood we'll have?	1	Vsg	RC	0	0	47	filler	was	filler	0	filler	filler	5	were	Part2	One $ tree $ that $ Katie felled $ a pine.	1	1	1	982	b	past	4	 a pine.
XP2List2	154	2	55	0	What were the agile beasts seeking?	3	Vpl	RC	0	0	39	filler	was	filler	0	filler	filler	7	were	Part2	The $ mountain goats $ that $ scaled $ the cliff $ searching $ for food.	1	3	3	674	b	past	5	 for food.
XP2List2	154	2	56	0	Do you have anything, any bags, to carry the groceries home in?	3	Vpl	test	1	0	18	test	was	short	2	number	measure	3	were	Part2	A number $ in $ the pantry.	0	3	1	617	b	past	1	 the pantry.
XP2List2	154	2	57	0	Do you have any livestock to show the second graders on their visit to the farm?	1	Vsg	test	1	1	12	test	was	long	2	group	collections	5	were	Part2	A group $ of $ llamas $ across $ the pasture.	0	1	3	826	b	past	3	 the pasture.
XP2List2	154	2	58	0	Why is the rest of the team jealous?	1	Vsg	MA	0	0	67	filler	is	filler	0	filler	filler	4	are	Part2	Caroline $ training $ with a $ new coach.	1	1	1	752	b	present	1	 new coach.
XP2List2	154	2	59	0	What caught the biologists' attention?	1	Vsg	Simple	0	0	59	filler	was	filler	0	filler	filler	5	were	Part2	Some green $ lichen $ growing $ on $ the stump.	1	1	1	1016	b	past	2	 the stump.
XP2List2	154	2	60	0	What surprised you at the parent-teacher conferences?	1	Vsg	Simple	0	0	87	filler	was	filler	0	filler	filler	7	were	Part2	Not $ a single $ parent $ upset $ by $ the new $ school dresscode.	1	1	1	760	b	past	3	 school dresscode.
XP2List2	154	2	61	0	Do we have any evidence the vermin poison is working?	3	Vpl	RC	0	0	42	filler	is	filler	0	filler	filler	6	are	Part2	Some mice $ that $ Amanda found $ in the $ shed $ sick.	1	3	3	1022	b	present	5	 sick.
XP2List2	154	2	62	0	Does Maria have any plants or flowers around the house to water?	3	Vsg	test	0	0	2	test	was	short	2	pot	containers	3	were	Part2	A pot $ on the $ back porch.	0	3	1	793	b	past	1	 back porch.
XP2List2	154	2	63	0	What made you change your mind about buying the 4x4?	3	Vpl	Simple	0	0	58	filler	is	filler	0	filler	filler	5	are	Part2	Pick-up $ trucks $ not known $ for fuel $ efficiency.	1	3	3	824	b	present	2	 efficiency.
XP2List2	154	2	64	0	Does Trevor have have any sports equipment around here?	1	Vpl	test	0	0	32	test	was	long	2	five	quant	3	were	Part2	Five baseballs $ in $ the bag.	0	1	3	1519	b	past	1	 the bag.
XP2List2	154	2	65	0	Do we have any recipes for coffee cake?	1	Vpl	test	1	0	20	test	was	long	2	handful	measure	5	were	Part2	A handful $ of $ cookbooks $ in the $ kitchen cabinet.	0	1	3	1356	b	past	3	 kitchen cabinet.
XP2List2	154	2	66	0	Why was Parker making the OK sign?	1	Vsg	RC	0	0	51	filler	was	filler	0	filler	filler	8	were	Part2	Some $ rubber cement $ that $ he $ using $ was stuck $ on $ his fingers.	1	1	1	1434	b	past	4	 his fingers.
XP2List2	154	2	67	0	Don't you think it's strange to see such animals here?	3	Vpl	Simple	0	0	54	filler	is	filler	0	filler	filler	4	are	Part2	Adult caribou $ seldom $ found $ in Montana. 	0	3	1	1002	b	present	1	 in Montana. 
XP2List2	154	2	68	0	Where is the other cookie that was dropped?	1	Vsg	RC	0	0	46	filler	is	filler	0	filler	filler	6	are	Part2	The cookie $ that $ Oliver dropped $ under $ the $ coffee table.	1	1	1	806	b	present	3	 coffee table.
XP2List2	154	2	69	0	How did Dianne and Liz end up getting coffee together?	3	Vpl	Simple	0	0	90	filler	was	filler	0	filler	filler	4	were	Part2	They $ realized their $ appointments $ cancelled.	1	3	3	841	b	past	3	 cancelled.
XP2List2	154	2	70	0	Why couldn't Emma study for chemistry in the library?	3	Vpl	RC	0	0	35	filler	was	filler	0	filler	filler	7	were	Part2	The notes $ that $ she brought $ actually $ for $ a different $ class.	1	3	3	1146	b	past	3	 class.
XP2List2	154	2	71	0	Do we have anywhere more private to talk, with not so many people?	3	Vpl	test	1	1	30	test	was	short	2	fewer	quant	3	were	Part2	Fewer $ in $ the courtyard.	1	3	3	2175	b	past	1	 the courtyard.
XP2List2	154	2	72	0	Are the yipping dogs already fully grown? 	3	Vpl	RC	0	0	34	filler	is	filler	0	filler	filler	5	are	Part2	Those $ schnauzers $ that chased $ Nicholas $ still puppies.	1	3	3	798	b	present	4	 still puppies.
XP2List2	154	2	73	0	Do they have anything to light these candles with?	1	Vsg	test	1	0	8	test	was	long	2	pack	containers	5	were	Part2	A pack $ of $ matches $ in the $ game room.	1	1	1	2248	b	past	3	 game room.
XP2List2	154	2	74	0	Do they have anything, like magazines, to read while we wait?	3	Vpl	test	1	0	22	test	was	short	2	smattering	measure	3	were	Part2	A smattering $ in $ the basement.	0	3	1	2348	b	past	1	 the basement.
XP2List2	154	2	75	0	Do you know what that fancy couple you know is doing tonight?	3	Vpl	MA	0	0	70	filler	is	filler	0	filler	filler	7	are	Part2	The epicures $ Gary and $ Victoria $ sharing $ a fine $ wine $ with friends.	1	3	3	1240	b	present	3	 with friends.
XP2List2	154	2	76	0	Why has the supervisor received so many complaints lately?	3	Vpl	Simple	0	0	86	filler	was	filler	0	filler	filler	7	were	Part2	Several workers $ of $ the belief $ that $ their pay $ was $ too low.	1	3	3	938	b	past	1	 too low.
XP2List2	154	2	77	0	How hard will it be to get my car running again?	1	Vsg	Simple	0	0	95	filler	is	filler	0	filler	filler	5	are	Part2	Any trained $ professional $ able $ to repair $ that damage.	0	1	3	1013	b	present	2	 that damage.
XP2List2	154	2	78	0	What are the kids doing in the den?	3	Vpl	MA	0	0	74	filler	is	filler	0	filler	filler	5	are	Part2	Sofia and $ Kyle $ folding $ a small $ paper boat.	1	3	3	766	b	present	2	 paper boat.
XP2List2	154	2	79	0	Where was the interior designer when you talked to her on the phone?	1	Vsg	MA	0	0	79	filler	was	filler	0	filler	filler	4	were	Part2	Manuela $ furnishing $ a fancy $ apartment.	1	1	1	858	b	past	1	 apartment.
XP2List2	154	2	80	0	What were the girls doing when the news arrived?	3	Vpl	MA	0	0	78	filler	was	filler	0	filler	filler	5	were	Part2	Nicole and $ Montana $ playing with $ a new $ dollhouse.	1	3	3	1493	b	past	2	 dollhouse.
XP2List2	154	2	81	0	What is the fertilizer doing there in the garden?	1	Vsg	MA	0	0	75	filler	was	filler	0	filler	filler	6	were	Part2	The gardener $ Ted $ planting $ a rosebush $ by $ the begonias.	1	1	1	877	b	past	2	 the begonias.
XP2List2	154	2	82	0	What made the Stevens cry at the airport?	1	Vsg	Simple	0	0	63	filler	was	filler	0	filler	filler	4	were	Part2	Their daughter $ entering $ the $ Peace Corps.	1	1	1	842	b	past	1	 Peace Corps.
XP2List2	154	2	83	0	What was going on outside the rural train station?	3	Vpl	Simple	0	0	55	filler	was	filler	0	filler	filler	6	were	Part2	The $ taxi drivers $ waiting $ impatiently $ for new $ customers.	1	3	3	727	b	past	2	 customers.
XP2List2	154	2	84	0	How are the adventurous newly-weds spending their honeymoon?	3	Vpl	MA	0	0	66	filler	is	filler	0	filler	filler	5	are	Part2	Julia and $ George $ exploring $ a remote $ valley.	1	3	3	661	b	present	2	 valley.
XP2List2	154	2	85	0	What were the kids doing before the rain started?	3	Vpl	MA	0	0	82	filler	was	filler	0	filler	filler	5	were	Part2	The $ fifth graders $ Julian and $ Richard $ playing tag.	1	3	3	1488	b	past	4	 playing tag.
XP2List2	154	2	86	0	What does the forecast look like?	3	Vpl	Simple	0	0	94	filler	is	filler	0	filler	filler	5	are	Part2	Two $ inches of $ snow $ predicted $ for tonight.	0	3	1	820	b	present	3	 for tonight.
XP2List2	154	2	87	0	Do we have anyone to give this extra ice cream to?	1	Vsg	test	1	1	16	test	was	long	2	troop	collections	5	were	Part2	A troop $ of $ preschoolers $ at $ the park.	0	1	3	905	b	past	3	 the park.
XP2List2	154	2	88	0	Did your relative bequeath you anything after her passing?	1	Vsg	Simple	0	0	62	filler	is	filler	0	filler	filler	8	are	Part2	A tattered $ tablecloth $ all $ that $ Aunt Alice $ left us $ in $ her will.	1	1	1	758	b	present	2	 her will.
XP2List2	154	2	89	0	Do you have anything to match this shirt and jacket?	1	Vpl	test	1	0	24	test	was	long	2	ton	measure	5	were	Part2	A ton $ of $ ties $ on the $ far table.	0	1	3	859	b	past	3	 far table.
XP2List2	154	2	90	0	Do we have any artwork to sell at the flea market?	1	Vpl	test	1	0	28	test	was	long	2	some	quant	2	were	Part2	Some paintings $ in storage.	0	1	3	876	b	past	1	 in storage.
XP2List2	154	2	91	0	Do we have anything, like blankets to give to charity this December?	3	Vsg	test	1	0	10	test	was	short	2	heap	collections	3	were	Part2	A heap $ in $ the closet.	0	3	1	1652	b	past	1	 the closet.
XP2List2	154	2	92	0	Do you forsee any problems for today's pottery class?	1	Vsg	RC	0	0	50	filler	is	filler	0	filler	filler	7	are	Part2	A pot $ that $ Rachel $ about to $ glaze $ is $ already cracked.	1	1	1	1038	b	present	3	 already cracked.
XP2List2	154	2	93	0	Where was the guard dog last seen?	1	Vsg	RC	0	0	43	filler	was	filler	0	filler	filler	8	were	Part2	A Doberman $ that $ Marge saw $ in the $ park $ later $ sitting outside $ a bank.	1	1	1	906	b	past	5	 a bank.
XP2List2	154	2	94	0	Hasn't anyone cleaned around here today?	3	Vpl	RC	0	0	38	filler	is	filler	0	filler	filler	5	are	Part2	These $ picture frames $ that $ Yanina bought $ quite dusty.	1	3	3	1143	b	present	4	 quite dusty.
XP2List2	154	2	95	0	Does Cecilia have any documentaries or DVDs to watch this evening?	3	Vsg	test	0	0	14	test	was	short	2	set	collections	3	were	Part2	A set $ by $ the television.	0	3	1	1136	b	past	1	 the television.
XP2List2	154	2	96	0	Does Grandpa have any childhood mementos to show us?	1	Vsg	test	0	0	4	test	was	long	2	shoebox	containers	5	were	Part2	A shoebox $ of $ pictures $ in $ the attic.	1	1	1	957	b	past	3	 the attic.
XP2List2	154	2	97	0	Do we know what was going on backstage?	1	Vsg	MA	0	0	83	filler	was	filler	0	filler	filler	5	were	Part2	The presenter $ Mariko $ busily $ readying her $ slides.	1	1	1	993	b	past	2	 slides.
XP2List2	154	2	98	0	Why is Tanya typing so furiously at her computer?	1	Vsg	MA	0	0	71	filler	is	filler	0	filler	filler	4	are	Part2	She $ creating $ a new $ computer game.	1	1	1	809	b	present	1	 computer game.
XP2List2	154	2	99	0	Do the Carlisles have any dinnerware or dishes to bring to the picnic?	3	Vsg	test	0	0	6	test	was	short	2	tub	containers	3	were	Part2	A tub $ by $ the dishwasher.	0	3	1	704	b	past	1	 the dishwasher.
XP2List2	154	2	100	0	Who is playing the next three songs?	1	Vsg	Simple	0	0	91	filler	is	filler	0	filler	filler	5	are	Part2	Either Fumiko $ or Ed $ scheduled $ to perform $ next.	1	1	1	2893	b	present	2	 next.
XP2List1	155	1	1	0	Where can I find the keys to the cabinets?		?	?	?	?	training1	?	is	?	?	?	training	5	are	Entrainement	The key $ to $ the cabinets $ in $ the drawer.	0		3	1966	?	?	3	 the drawer.
XP2List1	155	1	2	0	Why couldn't you park your car inside last night?		?	?	?	?	training4	?	was	?	?	?	training	4	were	Entrainement	Some $ wooden table $ in $ the garage.	0		1	1152	?	?	2	 the garage.
XP2List1	155	1	3	0	How much natural light does your new office have?		?	?	?	?	training3	?	is	?	?	?	training	4	are	Entrainement	My $ ficus tree $ thriving $ there.	0		1	1325	?	?	2	 there.
XP2List1	155	1	4	0	What did you like best about living in New England?		?	?	?	?	training2	?	was	?	?	?	training	4	were	Entrainement	The leaves $ in the $ fall $ beautiful.	0		3	1274	?	?	3	 beautiful.
XP2List1	155	1	5	0	Does John have anything left to munch on, like chips, during the second half?	3	Vpl	test	0	0	27	test	is	short	1	more	quant	4	are	Part1	More $ on $ the dining $ room table.	0	3	1	1097	a	present	1	 room table.
XP2List1	155	1	6	0	Why do you think the meat shop was so clean all the time?	1	Vsg	Simple	0	0	85	filler	was	filler	0	filler	filler	5	were	Part1	The butcher $ fanatical about $ keeping flies $ off $ the meat.	1	1	1	924	a	past	1	 the meat.
XP2List1	155	1	7	0	Who is planning a celebration for whom?	1	Vsg	MA	0	0	73	filler	is	filler	0	filler	filler	8	are	Part1	The $ house guest $ Roberta $ planning $ a birthday $ party $ for $ her host.	1	1	1	1336	a	present	3	 her host.
XP2List1	155	1	8	0	Do they have any food, some sandwiches maybe, for the guests to eat?	3	Vsg	test	1	0	11	test	is	short	1	stack	collections	3	are	Part1	A stack $ on the $ serving platter.	0	3	1	1778	a	present	1	 serving platter.
XP2List1	155	1	9	0	What were the academics doing in the cafe?	3	Vpl	MA	0	0	76	filler	was	filler	0	filler	filler	6	were	Part1	The professors $ Henry $ and Hilary $ reading $ a philosophical $ tome.	1	3	3	920	a	past	3	 tome.
XP2List1	155	1	10	0	How will your wife spend the evening while you're away?	1	Vsg	MA	0	0	69	filler	is	filler	0	filler	filler	4	are	Part1	Martina $ going $ to a $ jazz concert.	1	1	1	1861	a	present	1	 jazz concert.
XP2List1	155	1	11	0	What made Yi so upset?	1	Vsg	RC	0	0	52	filler	is	filler	0	filler	filler	7	are	Part1	The upholstery $ that $ she $ just cleaned $ now covered $ in $ her milkshake.	1	1	1	1935	a	present	4	 her milkshake.
XP2List1	155	1	12	0	How did you find out the couple were expecting a baby?	3	Vpl	MA	0	0	80	filler	was	filler	0	filler	filler	5	were	Part1	Sven and $ Paula $ picking out $ a jogging $ stroller.	1	3	3	882	a	past	2	 stroller.
XP2List1	155	1	13	0	Do you have anything to mend the tear in my shirt?	1	Vsg	test	1	0	5	test	is	long	1	matchbox	containers	5	are	Part1	A matchbox $ of $ needles $ by the $ sewing machine.	1	1	1	1407	a	present	3	 sewing machine.
XP2List1	155	1	14	0	Why is the meeting with management taking so long?	3	Vpl	Simple	0	0	56	filler	is	filler	0	filler	filler	4	are	Part1	The union $ organizers $ fighting for $ better wages.	1	3	3	580	a	present	2	 better wages.
XP2List1	155	1	15	0	Do they have anything to serve the coffee in, like mugs?	3	Vpl	test	1	0	23	test	is	short	1	variety	measure	3	are	Part1	A variety $ in $ the dishwasher.	0	3	1	876	a	present	1	 the dishwasher.
XP2List1	155	1	16	0	Was the winter accessory you borrowed comfortable?	1	Vsg	RC	0	0	49	filler	was	filler	0	filler	filler	5	were	Part1	The scarf $ that $ Laura knitted $ warm $ but itchy.	1	1	1	994	a	past	3	 but itchy.
XP2List1	155	1	17	0	How do you ensure the children are safe?	3	Vpl	Simple	0	0	92	filler	is	filler	0	filler	filler	5	are	Part1	Electrical sockets $ always $ covered $ in the $ playroom.	1	3	3	698	a	present	1	 playroom.
XP2List1	155	1	18	0	Do you have any candy or gumdrops to tide me over until dinner?	3	Vsg	test	1	0	7	test	is	short	1	dish	containers	3	are	Part1	A dish $ on the $ end table.	0	3	1	1139	a	present	1	 end table.
XP2List1	155	1	19	0	Does Rachel have anything, like notepads, to write a message on?	3	Vpl	test	0	0	19	test	is	short	1	couple	measure	3	are	Part1	A couple $ by $ the telephone.	1	3	3	715	a	present	1	 the telephone.
XP2List1	155	1	20	0	Does Barbara have anything to file these documents in?	1	Vpl	test	0	0	21	test	is	long	1	bunch	measure	5	are	Part1	A bunch $ of $ folders $ on $ the shelf.	0	1	3	572	a	present	3	 the shelf.
XP2List1	155	1	21	0	What will we put in the salad?	1	Vsg	Simple	0	0	60	filler	is	filler	0	filler	filler	4	are	Part1	Half $ of $ the lettuce $ already wilted.	1	1	1	2197	a	present	3	 already wilted.
XP2List1	155	1	22	0	What is causing all this uproar at the sweet sixteen party?	1	Vsg	MA	0	0	65	filler	is	filler	0	filler	filler	5	are	Part1	The $ birthday girl $ Andrea $ receiving an $ expensive gift.	1	1	1	811	a	present	3	 expensive gift.
XP2List1	155	1	23	0	How has working in the warehouse changed Lucius?	3	Vpl	Simple	0	0	96	filler	is	filler	0	filler	filler	6	are	Part1	Dark $ storage boxes $ all $ he $ dreams about $ anymore.	1	3	3	666	a	present	2	 anymore.
XP2List1	155	1	24	0	How did Michaela and Frank not see the racoon in their backyard?	3	Vpl	MA	0	0	72	filler	is	filler	0	filler	filler	6	are	Part1	They $ watching $ a small $ squirrel $ in $ a tree.	1	3	3	1661	a	present	1	 a tree.
XP2List1	155	1	25	0	Who was your favorite customer today at the toystore?	1	Vsg	MA	0	0	77	filler	was	filler	0	filler	filler	7	were	Part1	The new $ grandpa Olaf $ looking for $ a cute $ teddy bear $ for his $ granddaughter.	1	1	1	887	a	past	2	 granddaughter.
XP2List1	155	1	26	0	Do we have any desserts to look forward to at the potluck?	1	Vpl	test	1	0	25	test	is	long	1	all	quant	3	are	Part1	All pies $ in $ the refrigerator.	0	1	3	655	a	present	1	 the refrigerator.
XP2List1	155	1	27	0	Does Uncle Roger have any valuables in his home to insure?	1	Vsg	test	0	0	13	test	is	long	1	collection	collections	5	are	Part1	A collection $ of $ coins $ on the $ closet shelf.	0	1	3	637	a	present	3	 closet shelf.
XP2List1	155	1	28	0	Do we have anyone, like onlookers, to give a written testimony on the car accident?	3	Vsg	test	1	1	15	test	is	short	1	crowd	collections	3	are	Part1	A crowd $ across $ the street.	0	3	1	1247	a	present	1	 the street.
XP2List1	155	1	29	0	Why couldn't Bill and Randy receive text messages?	3	Vpl	Simple	0	0	88	filler	was	filler	0	filler	filler	7	were	Part1	After being $ dropped, $ their $ cell phones $ never $ the same $ again.	1	3	3	796	a	past	4	 again.
XP2List1	155	1	30	0	What made everyone on Sesame Street so sad?	1	Vsg	Simple	0	0	89	filler	was	filler	0	filler	filler	7	were	Part1	Neither $ Bert nor $ Ernie $ able $ to find $ the rubber $ ducky.	0	1	3	782	a	past	3	 ducky.
XP2List1	155	1	31	0	Has the lost heirloom been found yet?	1	Vsg	RC	0	0	48	filler	is	filler	0	filler	filler	5	are	Part1	The watch $ that $ Liz inherited $ still $ missing today.	1	1	1	763	a	present	3	 missing today.
XP2List1	155	1	32	0	Was it the dry leaves that Roberto was raking?	3	Vpl	RC	0	0	37	filler	was	filler	0	filler	filler	6	were	Part1	The grass $ clippings $ what $ Roberto $ was raking $ yesterday.	1	3	3	879	a	past	2	 yesterday.
XP2List1	155	1	33	0	Does Nathan have anything, like pans, to catch the dripping water from the leaky roof?	3	Vpl	test	0	0	31	test	is	short	1	both	quant	3	are	Part1	Both $ on $ the range.	1	3	3	726	a	present	1	 the range.
XP2List1	155	1	34	0	Does Lisa have any information to give renters about the apartment complex?	1	Vpl	test	0	0	29	test	is	long	1	several	quant	3	are	Part1	Several pamphlets $ in the $ front office.	0	1	3	687	a	present	1	 front office.
XP2List1	155	1	35	0	How has Susanne spent the last few months?	1	Vsg	MA	0	0	81	filler	was	filler	0	filler	filler	4	were	Part1	The documentarian $ shooting $ a long, $ boring film.	0	1	3	874	a	past	1	 boring film.
XP2List1	155	1	36	0	Do you have a reason for switching to the new typesetting program?	1	Vsg	Simple	0	0	61	filler	was	filler	0	filler	filler	4	were	Part1	This $ word processor $ known to $ crash often.	1	1	1	1250	a	past	2	 crash often.
XP2List1	155	1	37	0	Why did one student get points taken off his essay?	1	Vsg	RC	0	0	44	filler	is	filler	0	filler	filler	6	are	Part1	The author $ that Russell $ cited $ thought $ to be $ a fraud.	1	1	1	1039	a	present	3	 a fraud.
XP2List1	155	1	38	0	What caused the delay at the construction site?	3	Vpl	Simple	0	0	53	filler	was	filler	0	filler	filler	4	were	Part1	Two surveyors $ carefully $ packing up $ their equipment.	1	3	3	775	a	past	1	 their equipment.
XP2List1	155	1	39	0	Do you have anything to juggle around here?	1	Vsg	test	1	0	1	test	is	long	1	tube	containers	5	are	Part1	A tube $ of $ balls $ by the $ tennis racket.	1	1	1	901	a	present	3	 tennis racket.
XP2List1	155	1	40	0	What was the state of preparations when you left?	3	Vpl	MA	0	0	84	filler	was	filler	0	filler	filler	6	were	Part1	The masons $ Steve $ and Melinda $ stacking bricks $ at the $ construction site.	1	3	3	634	a	past	3	 construction site.
XP2List1	155	1	41	0	Where are the vicious rodents now?	3	Vpl	RC	0	0	36	filler	is	filler	0	filler	filler	6	are	Part1	Two $ squirrels $ that attacked $ a chipmunk $ in $ the oak.	1	3	3	798	a	present	4	 the oak.
XP2List1	155	1	42	0	Do you have anything to help with my fever, like pills?	3	Vsg	test	1	0	3	test	is	short	1	bottle	containers	3	are	Part1	A bottle $ by $ the tissues.	0	3	1	921	a	present	1	 the tissues.
XP2List1	155	1	43	0	Does Lila have anything to remind her of her travels?	1	Vpl	test	0	0	17	test	is	long	1	lot	measure	5	are	Part1	A lot $ of $ postcards $ in the $ desk drawer.	0	1	3	765	a	present	3	 desk drawer.
XP2List1	155	1	44	0	Do we know why we couldn't go back to library?	1	Vsg	RC	0	0	45	filler	was	filler	0	filler	filler	4	were	Part1	One DVD $ that $ Kayleigh borrowed $ past due.	1	1	1	731	a	past	3	 past due.
XP2List1	155	1	45	0	What startled the backpackers out of their slumber?	3	Vpl	Simple	0	0	57	filler	was	filler	0	filler	filler	5	were	Part1	Numerous $ coyotes $ heard howling $ in $ the canyon.	1	3	3	1398	a	past	2	 the canyon.
XP2List1	155	1	46	0	What are the former members of the jazz group up to now?	3	Vpl	MA	0	0	68	filler	is	filler	0	filler	filler	5	are	Part1	The pianists $ Alexander $ and Ginnie $ learning $ classical sonatas.	1	3	3	974	a	present	3	 classical sonatas.
XP2List1	155	1	47	0	Why has the laptop been running since yesterday?	3	Vpl	RC	0	0	40	filler	is	filler	0	filler	filler	5	are	Part1	The computer $ simulations $ that ran $ all night $ complex.	0	3	1	2135	a	present	4	 complex.
XP2List1	155	1	48	0	Have you read anything interesting on the NASA website lately?	1	Vsg	Simple	0	0	64	filler	is	filler	0	filler	filler	5	are	Part1	Another $ asteroid $ expected to $ miss Earth $ this week.	1	1	1	849	a	present	2	 this week.
XP2List1	155	1	49	0	Who had been assigned to catch the murders?	3	Vpl	RC	0	0	33	filler	was	filler	0	filler	filler	6	were	Part1	The detectives $ who $ had done $ many investigations $ on $ the case.	1	3	3	724	a	past	4	 the case.
XP2List1	155	1	50	0	Does she have any extra hockey equipment to bring to practice?	1	Vsg	test	1	0	9	test	is	long	1	pile	collections	5	are	Part1	A pile $ of $ pucks $ beside the $ hockey mask.	0	1	3	1162	a	present	3	 hockey mask.
XP2List1	155	1	51	0	Did you notice any patterns in the exam results?	3	Vpl	RC	0	0	41	filler	was	filler	0	filler	filler	5	were	Part1	Many students $ who $ turned in $ the test $ inattentive.	1	3	3	975	a	past	4	 inattentive.
XP2List1	155	1	52	0	Why can't we finish the installation today?	1	Vsg	Simple	0	0	93	filler	is	filler	0	filler	filler	3	are	Part1	This cable $ two meters $ too short.	0	1	3	2379	a	present	1	 too short.
XP2List1	155	1	53	0	Do you have anything, any ties perhaps, to match this shirt and jacket?	3	Vpl	test	1	0	24	test	was	short	1	ton	measure	3	were	Part2	A ton $ on the $ far table.	0	3	1	715	b	past	1	 far table.
XP2List1	155	1	54	0	Where was the interior designer when you talked to her on the phone?	1	Vsg	MA	0	0	79	filler	was	filler	0	filler	filler	4	were	Part2	Manuela $ furnishing $ a fancy $ apartment.	1	1	1	660	b	past	1	 apartment.
XP2List1	155	1	55	0	Do we have anywhere more private to talk?	1	Vpl	test	1	1	30	test	was	long	1	fewer	quant	3	were	Part2	Fewer people $ in $ the courtyard.	0	1	3	643	b	past	1	 the courtyard.
XP2List1	155	1	56	0	Does Cecilia have any documentaries to watch this evening?	1	Vsg	test	0	0	14	test	was	long	1	set	collections	5	were	Part2	A set $ of $ DVDs $ by $ the television.	0	1	3	843	b	past	3	 the television.
XP2List1	155	1	57	0	Who is playing the next three songs?	1	Vsg	Simple	0	0	91	filler	is	filler	0	filler	filler	5	are	Part2	Either Fumiko $ or Ed $ scheduled $ to perform $ next.	0	1	3	924	b	present	2	 next.
XP2List1	155	1	58	0	What were the girls doing when the news arrived?	3	Vpl	MA	0	0	78	filler	was	filler	0	filler	filler	5	were	Part2	Nicole and $ Montana $ playing with $ a new $ dollhouse.	0	3	1	1182	b	past	2	 dollhouse.
XP2List1	155	1	59	0	What were the kids doing before the rain started?	3	Vpl	MA	0	0	82	filler	was	filler	0	filler	filler	5	were	Part2	The $ fifth graders $ Julian and $ Richard $ playing tag.	1	3	3	858	b	past	4	 playing tag.
